id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:plant number (from tag or map),field:plant health condition,field:foliage - insect feeding,field:foliage - deformation,field:foliage health comments,field:woody tissue -  structural damage,field:woody tissue - signs of disease,field:woody tissue - insect activity,field:woody tissue - symptoms,field:woody tissues health comments,field:root collar - signs of disease,field:root collar health comments,field:critical root zone (within canopy drip line) - damage or concerns,field:other abnormalities comments,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:dieback percent,field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:number of additional unhealthy trees (of same species) in area (within sight),field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:optional - signs of sap sucker feeding?,field:optional - tree size,field:optional - what 'other factors' were observed?,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:percent canopy affected (%),field:powdery mildew - percent coverage,field:powdery mildew?,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health condition,field:tree health issue,field:tree height total (ft),field:tree number,field:tree number (from google map) if applicable,field:urban tree health condition
359315992,c4880bc6-f2dd-4286-86ce-a197d1949ae7,2026-05-07 12:54:20-07:00,2026-05-07,2026-05-07 19:54:20 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:20:26 UTC,2026-05-07 20:29:16 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359315992,https://inaturalist-open-data.s3.amazonaws.com/photos/655565831/medium.jpg,,"","Cannot find tag, assuming this is POT 12-6",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466241039,-122.3884652633,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,POT 12-6?,Dead,No Selection,No Selection,"",Other,No Selection,No Selection,No Selection,"",No Selection,"",Mechanical Damage,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359318328,a0c23371-1b44-40d8-8ead-13fd76766a76,2026-05-07 13:08:12-07:00,2026-05-07,2026-05-07 20:08:12 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:28:16 UTC,2026-05-07 20:42:11 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359318328,https://inaturalist-open-data.s3.amazonaws.com/photos/655570803/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466940768,-122.3884293414,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 11-1,Poor,Medium,Medium,"",Other,Other,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359319070,d595bfd1-8c00-45e3-9a57-4129caf9c6c4,2026-05-07 13:22:08-07:00,2026-05-07,2026-05-07 20:22:08 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:31:23 UTC,2026-05-07 20:33:17 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359319070,https://inaturalist-open-data.s3.amazonaws.com/photos/655567790/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2467477724,-122.3885117401,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 11-2,Poor,Low,Low,"",Other,Cankers,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359321686,57369972-761a-48c9-b295-23fddc13d7c2,2026-05-07 13:31:50-07:00,2026-05-07,2026-05-07 20:31:50 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:41:10 UTC,2026-05-07 20:42:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359321686,https://inaturalist-open-data.s3.amazonaws.com/photos/655572541/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2468532829,-122.388501361,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 11-3,Fair,Low,Low,"",None,None,None,None,"",Not Sure,Small orange dots nearing root collar. Cannot tell if it’s fungal or not.,None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359321850,92bb3fa2-1d16-4c2c-b5d1-f13ba8473384,2026-05-07 13:40:07-07:00,2026-05-07,2026-05-07 20:40:07 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:41:43 UTC,2026-05-07 20:43:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359321850,https://inaturalist-open-data.s3.amazonaws.com/photos/655572818/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2467730508,-122.388475004,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 11-4,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359323397,60f57723-cc24-4f27-8c77-a82a251eef2a,2026-05-07 13:41:53-07:00,2026-05-07,2026-05-07 20:41:53 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:47:32 UTC,2026-05-07 20:49:17 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359323397,https://inaturalist-open-data.s3.amazonaws.com/photos/655575801/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Fife, WA, US",47.2467533333,-122.384955,109,,,,109,,open,false,,,,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 11-5,Poor,None,High,"",None,Cankers,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359324261,9d448633-d7f4-4a76-bc4f-e6f30b4e39f8,2026-05-07 13:47:45-07:00,2026-05-07,2026-05-07 20:47:45 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 20:50:51 UTC,2026-05-07 21:03:25 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359324261,https://inaturalist-open-data.s3.amazonaws.com/photos/655583370/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466675281,-122.3884755678,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 11-5,Fair,Low,Low,"",None,None,None,None,"",None,Root collar access is blocked,None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359327371,e5bc98af-b7fd-4273-b0e0-232d32cc9065,2026-05-07 13:56:55-07:00,2026-05-07,2026-05-07 20:56:55 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 21:02:25 UTC,2026-05-07 21:04:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359327371,https://inaturalist-open-data.s3.amazonaws.com/photos/655583668/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465784522,-122.3884939878,151,,,,151,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,POT 13-3,Fair,Low,Low,"",Other,Other,Other,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359327577,44425f7f-fc3f-405a-aadf-a36dc1a46baf,2026-05-07 14:02:35-07:00,2026-05-07,2026-05-07 21:02:35 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 21:03:09 UTC,2026-05-07 21:04:34 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359327577,https://inaturalist-open-data.s3.amazonaws.com/photos/655584044/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246551097,-122.3885050624,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,POT 13-2,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359329653,17cf2598-b717-4a43-8941-858592f1e3c1,2026-05-07 14:04:01-07:00,2026-05-07,2026-05-07 21:04:01 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 21:10:53 UTC,2026-05-07 21:12:30 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359329653,https://inaturalist-open-data.s3.amazonaws.com/photos/655587687/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.24652,-122.387325,344,,,,344,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,POT 13-1,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359330326,a1f86cab-0e4d-46f6-a12f-dcfed9994cef,2026-05-07 14:11:49-07:00,2026-05-07,2026-05-07 21:11:49 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 21:14:11 UTC,2026-05-07 21:15:52 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359330326,https://inaturalist-open-data.s3.amazonaws.com/photos/655589372/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466154309,-122.3884272477,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,POT 13-4,Fair,Medium,Low,"",None,None,None,None,"",None,Could not reach root collar.,None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359333245,61b5a635-a757-4a22-90f2-f165547bf90d,2026-05-07 14:14:58-07:00,2026-05-07,2026-05-07 21:14:58 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 21:25:30 UTC,2026-05-07 21:27:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359333245,https://inaturalist-open-data.s3.amazonaws.com/photos/655595366/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246534158,-122.3884645134,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,POT 13-5,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359335085,c6c15814-5357-4e45-b3d0-961c9ba63a4b,2026-05-07 14:25:58-07:00,2026-05-07,2026-05-07 21:25:58 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 21:32:01 UTC,2026-05-07 22:07:12 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359335085,https://inaturalist-open-data.s3.amazonaws.com/photos/655599042/medium.jpg,,"",POT 13-6,0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464811946,-122.3884612104,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,POT 13-6,Fair,Low,Low,"",None,Other,Other,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359343227,5dad8ede-6700-4f75-a049-67ad85a52035,2026-05-07 15:04:23-07:00,2026-05-07,2026-05-07 22:04:23 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 22:06:11 UTC,2026-05-07 22:07:47 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359343227,https://inaturalist-open-data.s3.amazonaws.com/photos/655616320/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463595055,-122.3885054964,9,,,,9,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-1,Fair,None,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359344636,2c3737d1-db81-4171-865f-55f38db518a4,2026-05-07 15:06:14-07:00,2026-05-07,2026-05-07 22:06:14 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 22:11:58 UTC,2026-05-07 22:13:40 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359344636,https://inaturalist-open-data.s3.amazonaws.com/photos/655618947/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463948595,-122.3885027266,14,,,,14,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-2?,Poor,None,High,"",None,Cankers,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359345926,913762a2-25de-4484-95ae-7185c61c97e5,2026-05-07 15:12:42-07:00,2026-05-07,2026-05-07 22:12:42 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 22:17:17 UTC,2026-05-07 22:27:08 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359345926,https://inaturalist-open-data.s3.amazonaws.com/photos/655621743/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464396352,-122.3885093014,11,,,,11,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-3,Poor,Medium,Medium,"",Other,Other,Other,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359348081,d7574889-4e22-4986-a9d5-3b839ff8da98,2026-05-07 15:22:15-07:00,2026-05-07,2026-05-07 22:22:15 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 22:26:08 UTC,2026-05-07 22:27:45 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359348081,https://inaturalist-open-data.s3.amazonaws.com/photos/655626004/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464114659,-122.3884617921,3,,,,3,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-4,Fair,None,None,"",Other,Other,Exit/Entry Holes,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359349468,c7d793f0-1f0f-4aff-ae5a-3b0dc18c310d,2026-05-07 15:29:36-07:00,2026-05-07,2026-05-07 22:29:36 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 22:32:17 UTC,2026-05-07 22:47:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359349468,https://inaturalist-open-data.s3.amazonaws.com/photos/655631323/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464008082,-122.3884692771,9,,,,9,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-5,Poor,None,Medium,"",Broken,None,None,None,Possible mechanical damage to lower branches.,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359350923,b309a472-802c-49f2-9196-a7677eb8690c,2026-05-07 15:36:41-07:00,2026-05-07,2026-05-07 22:36:41 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-07 22:38:47 UTC,2026-05-14 16:46:13 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/359350923,https://inaturalist-open-data.s3.amazonaws.com/photos/655634843/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463614248,-122.3884852086,9,,,,9,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-6,Fair,Medium,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363101526,fdba0b8a-7063-4bd6-bab3-489042131cac,2026-05-19 09:51:42-07:00,2026-05-19,2026-05-19 16:51:42 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:03:57 UTC,2026-05-19 17:07:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363101526,https://inaturalist-open-data.s3.amazonaws.com/photos/662774336/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931572986,-122.3275898188,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,WSUP 19-3,Poor,High,High,"",Other,Split Bark,None,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363103279,22dd5cbd-aa16-42ed-9f5c-271b822e3709,2026-05-19 10:06:25-07:00,2026-05-19,2026-05-19 17:06:25 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:10:04 UTC,2026-05-19 17:18:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363103279,https://inaturalist-open-data.s3.amazonaws.com/photos/662779882/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931577378,-122.327628954,14,,,,14,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,WSUP 19-2,Poor,Medium,Medium,"",Broken,Cankers,Other,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363105115,980f4569-1359-4db9-9e8f-d1cec4729236,2026-05-19 10:13:02-07:00,2026-05-19,2026-05-19 17:13:02 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:17:07 UTC,2026-05-19 17:19:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363105115,https://inaturalist-open-data.s3.amazonaws.com/photos/662782003/medium.jpg,,"","No tag, assuming it is 19-1",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931564177,-122.3276757389,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,WSUP 19-1?,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363106934,e5026752-27cc-4680-a1d5-69796b97e709,2026-05-19 10:18:11-07:00,2026-05-19,2026-05-19 17:18:11 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 17:23:40 UTC,2026-05-19 17:55:59 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363106934,https://inaturalist-open-data.s3.amazonaws.com/photos/662803171/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931427635,-122.3275984874,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,WSUP 19-6,Poor,Low,Low,"",Other,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363108518,082af41a-7bf2-49a7-a931-d355bf8f74c9,2026-05-19 10:15:04-07:00,2026-05-19,2026-05-19 17:15:04 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:29:06 UTC,2026-05-19 17:33:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363108518,https://inaturalist-open-data.s3.amazonaws.com/photos/662789567/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.193120539,-122.3276623439,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,WSUP 19-4,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363109363,8d58c781-b04a-42c6-9072-03aa9e3aba44,2026-05-19 10:15:55-07:00,2026-05-19,2026-05-19 17:15:55 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:32:13 UTC,2026-05-19 17:35:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363109363,https://inaturalist-open-data.s3.amazonaws.com/photos/662790646/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931387666,-122.3276324725,12,,,,12,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,WSUP 19-5,Poor,Medium,Medium,"",Other,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363109994,458e1de1-a64d-4378-9f2c-172708de4e17,2026-05-19 10:26:38-07:00,2026-05-19,2026-05-19 17:26:38 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:34:32 UTC,2026-05-19 17:36:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363109994,https://inaturalist-open-data.s3.amazonaws.com/photos/662791651/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931556316,-122.3277786903,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 20-1,Good,None,Low,"",Cracking,None,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363110811,280d10a3-2509-4081-bf1e-6243e9ade98c,2026-05-19 10:31:30-07:00,2026-05-19,2026-05-19 17:31:30 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:37:33 UTC,2026-05-19 17:42:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363110811,https://inaturalist-open-data.s3.amazonaws.com/photos/662793668/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931588876,-122.3277676504,14,,,,14,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 20-3,Fair,None,None,"",Cracking,Split Bark,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363111947,06f29234-9298-415e-9b2a-4d51e618a29a,2026-05-19 10:35:19-07:00,2026-05-19,2026-05-19 17:35:19 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:41:04 UTC,2026-05-19 17:56:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363111947,https://inaturalist-open-data.s3.amazonaws.com/photos/662795702/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931651777,-122.3277387761,12,,,,12,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 20-3,Fair,None,Low,"",Cracking,None,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363112855,e50aeb98-441e-4fc3-87ba-22d419460e04,2026-05-19 10:34:22-07:00,2026-05-19,2026-05-19 17:34:22 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 17:44:34 UTC,2026-05-19 17:45:38 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363112855,https://inaturalist-open-data.s3.amazonaws.com/photos/662797628/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.193145608,-122.3278082799,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 20-4,Fair,None,Low,"",Cracking,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363116371,a82458cc-f70c-45e0-846b-bc327c5cdbf8,2026-05-19 10:38:16-07:00,2026-05-19,2026-05-19 17:38:16 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 17:55:32 UTC,2026-05-19 18:02:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/363116371,https://inaturalist-open-data.s3.amazonaws.com/photos/662803912/medium.jpg,,"","",1,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931301357,-122.3277840906,13,,,,13,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,WSUP 20-5,Fair,None,Low,"",Cracking,None,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363116509,23f2b551-34b9-44f9-af07-3f153dc294e8,2026-05-19 10:46:18-07:00,2026-05-19,2026-05-19 17:46:18 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 17:55:59 UTC,2026-05-19 17:59:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363116509,https://inaturalist-open-data.s3.amazonaws.com/photos/662803830/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931466667,-122.3278366667,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,WSUP 21-3,Fair,None,None,"",Cracking,Lesions,Not Sure,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
